extension	setting	stage	source_embryo	direction	frozen_ridge	frozen_gain	anchor_a	anchor_b_conditioned	anchor_a_rank	anchor_b_rank	conditional_utility_median_residual_pearson	conditional_mse_improvement_median	fraction_genes_helped_conditionally	genes_evaluated	interpretation
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	krt8	snai2	7	3	0.0007732660426340576	0.00017078683983196008	0.6367432150313153	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	krt8	mdm2	7	4	0.0010843195591067056	0.00032062532943247235	0.6638830897703549	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	krt8	gata2a	7	5	0.0006599394781079959	0.000160119234464573	0.6242171189979123	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	krt8	vent	7	6	0.000621319285377675	0.00011965877900177446	0.6116910229645094	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	krt8	si:ch211-113a14.12	7	8	0.0006041086501936965	0.00013997891682143715	0.6096033402922756	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	krt8	tfap2c	7	9	0.0006234850455045793	0.00014010799819896835	0.6200417536534447	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	krt8	oclna	7	10	0.0006561539007296502	0.00018080432682143766	0.6492693110647182	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	krt8	frmd4ba	7	11	0.0005608806238740771	0.0001272919719728649	0.615866388308977	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	krt8	dynll1	7	12	0.0006203544921726811	0.00011844233711807983	0.6200417536534447	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	krt8	vgll4l	7	13	0.001034061189195079	0.0002537951915907444	0.6471816283924844	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	krt8	nkx2.5	7	14	0.0005988750755917538	0.00014984190026573474	0.615866388308977	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	krt8	cdx4	7	15	0.000527645793590048	0.0001374202560817661	0.6116910229645094	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	krt8	zgc:175088	7	16	0.000546444515605593	0.000133898495250806	0.6096033402922756	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	si:ch211-113a14.12	krt4	8	1	0.0018155243895906503	0.0005838469536758595	0.7745302713987474	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	si:ch211-113a14.12	gata5	8	2	0.00246059912749369	0.0007681442507368325	0.8121085594989561	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	si:ch211-113a14.12	snai2	8	3	0.0016616750104865297	0.0005085287475185551	0.7640918580375783	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	si:ch211-113a14.12	mdm2	8	4	0.0022287091880717202	0.0007590582748829566	0.8016701461377871	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	si:ch211-113a14.12	gata2a	8	5	0.0018485712518524489	0.0006029592031380204	0.791231732776618	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	si:ch211-113a14.12	vent	8	6	0.002232534007470033	0.000642725666276156	0.7933194154488518	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	si:ch211-113a14.12	krt8	8	7	0.0017279389336338213	0.0005580081730744424	0.7807933194154488	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	si:ch211-113a14.12	tfap2c	8	9	0.0017634391577738828	0.0005524620229764854	0.778705636743215	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	si:ch211-113a14.12	oclna	8	10	0.0030391580578669197	0.0009143741052097809	0.8016701461377871	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	si:ch211-113a14.12	frmd4ba	8	11	0.0019303019933134546	0.0006359759230165629	0.7870563674321504	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	si:ch211-113a14.12	dynll1	8	12	0.002509034749522354	0.0007831950837555168	0.7870563674321504	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	si:ch211-113a14.12	vgll4l	8	13	0.0017645310950994975	0.0005914026500908331	0.7849686847599165	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	si:ch211-113a14.12	nkx2.5	8	14	0.0021346555201886552	0.000683768658483741	0.8016701461377871	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	si:ch211-113a14.12	cdx4	8	15	0.0018867957551767511	0.0006236155278018796	0.791231732776618	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	si:ch211-113a14.12	zgc:175088	8	16	0.0017051853538631034	0.0005466358530280546	0.7703549060542797	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	tfap2c	krt4	9	1	-0.00014116003877889804	-5.950615068345266e-05	0.44258872651356995	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	tfap2c	gata5	9	2	-0.00015038520085031148	-6.22045235471047e-05	0.4405010438413361	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	tfap2c	snai2	9	3	0.00034324477690278465	8.825577048482414e-05	0.5636743215031316	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	tfap2c	mdm2	9	4	-0.00014911244946336222	-5.843068495545167e-05	0.44467640918580376	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	tfap2c	gata2a	9	5	-0.00012215934051540422	-5.7120421730894044e-05	0.46764091858037576	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	tfap2c	vent	9	6	-0.00012156958004080898	-5.465478405977664e-05	0.453027139874739	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	tfap2c	krt8	9	7	-0.0001344031580944316	-5.6257371540746615e-05	0.4488517745302714	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	tfap2c	si:ch211-113a14.12	9	8	-0.00015110799958995003	-5.6673773587617715e-05	0.44676409185803756	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	tfap2c	oclna	9	10	-0.00012021987655985722	-5.314166678083154e-05	0.4509394572025052	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	tfap2c	frmd4ba	9	11	-0.00016438884933106523	-5.963906902073379e-05	0.453027139874739	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	tfap2c	dynll1	9	12	-0.00011738048355558472	-4.352577835375904e-05	0.453027139874739	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	tfap2c	vgll4l	9	13	-5.476201403853409e-05	-4.2174911626058353e-05	0.4822546972860125	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	tfap2c	nkx2.5	9	14	-0.00016497202364140762	-6.315679599344648e-05	0.4405010438413361	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	tfap2c	cdx4	9	15	-0.00012380681606338761	-5.739010121080801e-05	0.4405010438413361	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	tfap2c	zgc:175088	9	16	-0.000130862938909182	-6.209266546057524e-05	0.44467640918580376	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	oclna	krt4	10	1	0.0015797926466696866	0.00046445139092410326	0.7118997912317327	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	oclna	gata5	10	2	0.0015515942867181387	0.00046224548662378295	0.6680584551148225	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	oclna	snai2	10	3	0.001982700149161132	0.0005559046343143748	0.7432150313152401	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	oclna	mdm2	10	4	0.0020002803657123147	0.0005708095800841528	0.7244258872651357	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	oclna	gata2a	10	5	0.001731661838322407	0.0005115095989787766	0.7118997912317327	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	oclna	vent	10	6	0.0019669746340238436	0.0005229529106388353	0.7369519832985386	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	oclna	krt8	10	7	0.0016836427976867352	0.0005688410791758747	0.7139874739039666	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	oclna	si:ch211-113a14.12	10	8	0.002801539288573851	0.0008168977507964081	0.7766179540709812	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	oclna	tfap2c	10	9	0.0017954526688251926	0.0005132084354487754	0.7223382045929019	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	oclna	frmd4ba	10	11	0.0034750386585032933	0.0010175191413756557	0.7745302713987474	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	oclna	dynll1	10	12	0.0019853717778051116	0.0005919693358010791	0.7494780793319415	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	oclna	vgll4l	10	13	0.0018114397754298572	0.0004906959625334828	0.7306889352818372	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	oclna	nkx2.5	10	14	0.0022998481682462435	0.0006764415915248567	0.7515657620041754	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	oclna	cdx4	10	15	0.001777488353470802	0.0005292194097626379	0.7286012526096033	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	oclna	zgc:175088	10	16	0.001768684843465318	0.0005003462564819594	0.7369519832985386	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	frmd4ba	krt4	11	1	0.0019420942814034614	0.0005143809740553729	0.7411273486430062	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	frmd4ba	gata5	11	2	0.0038893850098196125	0.0010208115639460946	0.7933194154488518	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	frmd4ba	snai2	11	3	0.0027681274966718794	0.0007942403915122687	0.7640918580375783	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	frmd4ba	mdm2	11	4	0.0018419489258512112	0.00046419792785545866	0.7432150313152401	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	frmd4ba	gata2a	11	5	0.0020442950752550537	0.00053992333050501	0.7494780793319415	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	frmd4ba	vent	11	6	0.0018218742474705452	0.00046991015961017624	0.7286012526096033	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	frmd4ba	krt8	11	7	0.0019353047281771008	0.0005448975490794927	0.7411273486430062	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	frmd4ba	si:ch211-113a14.12	11	8	0.0021174814973721756	0.0005722941816044824	0.7578288100208769	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	frmd4ba	tfap2c	11	9	0.0019377873997215023	0.0005465497766393157	0.7453027139874739	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	frmd4ba	oclna	11	10	0.0034047858433942924	0.0010308951669982802	0.7724425887265136	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	frmd4ba	dynll1	11	12	0.0017926404747754532	0.00047428962115214635	0.7306889352818372	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	frmd4ba	vgll4l	11	13	0.0018964424957153003	0.0005179811984366567	0.7369519832985386	479	lower conditional utility indicates greater substitution/redundancy
