fold	cohort	method	cells	ancestors	genes	rho_future_pooled	rho_future_macro	rho_future_median	final_pearson_macro	final_spearman_macro	rmse	normalized_rmse	moran_error	original_rho_future_pooled	residual_pearson_status	table	estimate	ci95_low	ci95_high	bootstrap_unit	replicates	original_estimate	status	observed	null_mean	null_ci_low	null_ci_high	empirical_p	permutations	ancestor_count	descendant_count	division_fraction	median_path_length	eligible	guard_stability_fraction	prediction_sha256	remaining_ancestors	remaining_descendants	removed_fraction	rho_future_disjoint	rho_future_full	rho_future_shared	gene	future_residual_pearson	final_pearson	final_spearman
A		B5_trajectory_free_map_t									1.8833179473876955					per_gene																											bmp7a	-0.5703201	-0.391722	-0.4226294239231255
A		B5_trajectory_free_map_t									0.3492290079593658					per_gene																											brd2a	-0.022949735	-0.06733876	-0.0703215229555847
A		B5_trajectory_free_map_t									0.5813329815864563					per_gene																											btg2	0.38892382	0.36399063	0.3241522683056402
A		B5_trajectory_free_map_t									0.5831447839736938					per_gene																											c1qbp	0.19617425	0.23437534	0.246954634810443
A		B5_trajectory_free_map_t									0.7358300685882568					per_gene																											C7H16orf87	0.0	0.0021324302	0.0012769958349992
A		B5_trajectory_free_map_t									0.9438509941101074					per_gene																											ca9	0.4249385	0.2977894	0.3147805283436993
A		B5_trajectory_free_map_t									0.8107700347900391					per_gene																											casz1	0.005760021	0.0098150065	0.0053001499630918
A		B5_trajectory_free_map_t									0.4099791049957275					per_gene																											cbx3a	0.021079024	0.21071528	0.2276583254257208
A		B5_trajectory_free_map_t									0.397162914276123					per_gene																											cbx5	0.23109238	0.29288998	0.2699448734187817
A		B5_trajectory_free_map_t									0.9432744979858398					per_gene																											ccne2	0.08617	0.032533713	0.0252022045362816
A		B5_trajectory_free_map_t									0.4687354266643524					per_gene																											ccnf	0.2588231	0.1593929	0.1682230335046979
A		B5_trajectory_free_map_t									0.570320725440979					per_gene																											ccng1	0.33607525	0.28703544	0.3146018481643458
A		B5_trajectory_free_map_t									0.7363165616989136					per_gene																											cd63	0.09037122	0.025304528	0.0284970224105402
A		B5_trajectory_free_map_t									0.5525289177894592					per_gene																											cdc14b	0.25041923	0.13026118	0.1447162299641191
A		B5_trajectory_free_map_t									0.5153704285621643					per_gene																											cdca8	0.13853614	0.15176457	0.1618820290915708
A		B5_trajectory_free_map_t									0.6627192497253418					per_gene																											cdh1	0.22558267	0.3595953	0.341675666824996
A		B5_trajectory_free_map_t									0.7896000146865845					per_gene																											cdh2	0.35796744	0.34389535	0.3816346483530365
A		B5_trajectory_free_map_t									1.1418116092681885					per_gene																											cdh6	0.09277225	0.09626765	0.1029229142932181
A		B5_trajectory_free_map_t									0.9494851231575012					per_gene																											cdkn1ca	0.0	0.023069074	0.0082644517602282
A		B5_trajectory_free_map_t									0.3496222198009491					per_gene																											cdt1	0.20129642	0.17157201	0.1770261235358559
A		B5_trajectory_free_map_t									1.5664743185043335					per_gene																											cdx1a	-0.02138616	-0.04467064	-0.0398351628783393
A		B5_trajectory_free_map_t									2.8038101196289062					per_gene																											cdx4	-0.037070602	-0.0038639654	-0.0191541418751376
A		B5_trajectory_free_map_t									0.56023108959198					per_gene																											cenpf	0.13195883	0.1866158	0.1800507830913402
A		B5_trajectory_free_map_t									0.6363391280174255					per_gene																											cfl1l	0.07204934	0.035858408	0.0264670349137974
A		B5_trajectory_free_map_t									0.7706730961799622					per_gene																											chaf1a	0.17092375	0.054518405	0.0468457459949854
A		B5_trajectory_free_map_t									0.7308164238929749					per_gene																											chst11	0.17629686	0.095357254	0.093674710019449
A		B5_trajectory_free_map_t									0.7914815545082092					per_gene																											cldnd	0.0943022	-0.05653331	-0.0513893372769213
A		B5_trajectory_free_map_t									0.7662811875343323					per_gene																											clic4	0.19720222	0.30313745	0.3237965788651181
A		B5_trajectory_free_map_t									0.7470978498458862					per_gene																											clocka	0.0	0.030678649	0.0300754130181718
A		B5_trajectory_free_map_t									0.7163992524147034					per_gene																											cmtm6	0.14344005	0.07731968	0.07579999706597
A		B5_trajectory_free_map_t									0.7095284461975098					per_gene																											cnmd	0.1502528	-0.018096497	-0.011326655514637
A		B5_trajectory_free_map_t									0.7327839732170105					per_gene																											cnn3a	0.10675758	0.010988347	0.0142533494218398
A		B5_trajectory_free_map_t									0.7629085779190063					per_gene																											coq10b	0.047309652	0.024541965	0.0181795759143626
A		B5_trajectory_free_map_t									0.8513984084129333					per_gene																											crabp2b	0.4888391	0.5775644	0.5498806009291972
A		B5_trajectory_free_map_t									0.935786247253418					per_gene																											creb3l1	0.17033948	0.1720541	0.1074010381038019
A		B5_trajectory_free_map_t									0.8641391396522522					per_gene																											creb3l2	0.22288696	0.21183066	0.1607087463862481
A		B5_trajectory_free_map_t									0.7805812358856201					per_gene																											csrp1a	-0.011087092	-0.043369062	-0.0446727495617966
A		B5_trajectory_free_map_t									0.8415682911872864					per_gene																											cst3	0.11711353	0.16976255	0.1643520393226289
A		B5_trajectory_free_map_t									0.2205528318881988					per_gene																											ctcf	0.27461678	0.32289657	0.3275729646044708
A		B5_trajectory_free_map_t									0.8547214865684509					per_gene																											cth1	0.10949311	0.13038564	0.1142248984978134
A		B5_trajectory_free_map_t									0.7164236903190613					per_gene																											CU570769.1	0.090192884	0.034422264	0.0321046501093868
A		B5_trajectory_free_map_t									0.6342801451683044					per_gene																											cux1a	0.012363853	-0.014728059	-0.0120021170895611
A		B5_trajectory_free_map_t									0.7462244629859924					per_gene																											cxcl12b	0.0	0.041784562	0.0414525146720672
A		B5_trajectory_free_map_t									0.8609097003936768					per_gene																											cxcr4a	0.0634018	0.054810587	0.0516944191453125
A		B5_trajectory_free_map_t									0.986164927482605					per_gene																											dact2	0.43876684	0.5513909	0.5804554481356689
A		B5_trajectory_free_map_t									0.672940731048584					per_gene																											dand5	0.022158038	-0.05822599	-0.0637811892149441
A		B5_trajectory_free_map_t									0.8644385933876038					per_gene																											dbx1a	-0.01568855	-0.025471102	0.0021305147269368
A		B5_trajectory_free_map_t									0.8934693932533264					per_gene																											ddx4	0.13010207	0.37232366	0.3957527025469494
A		B5_trajectory_free_map_t									0.6591914296150208					per_gene																											dharma	0.11585335	0.039226543	0.03759737100568
A		B5_trajectory_free_map_t									0.3010827302932739					per_gene																											dkc1	0.21139611	0.3057799	0.2562687425392728
A		B5_trajectory_free_map_t									0.6788169145584106					per_gene																											dkk1b	0.24843454	0.19455275	0.1544739232531182
A		B5_trajectory_free_map_t									1.9699125289916992					per_gene																											dld	-0.08439183	0.118016124	0.0983209263139847
A		B5_trajectory_free_map_t									0.3654976487159729					per_gene																											dlgap5	0.0072919554	0.06891533	0.0717860091929495
A		B5_trajectory_free_map_t									1.6728731393814087					per_gene																											dlx3b	0.14158906	0.17240109	0.1627278142992801
A		B5_trajectory_free_map_t									0.5335063934326172					per_gene																											dmd	0.10902049	0.15493901	0.1454674065578223
A		B5_trajectory_free_map_t									1.452050805091858					per_gene																											drll.2	0.0	0.41122332	0.3687315815612605
A		B5_trajectory_free_map_t									0.8898898363113403					per_gene																											drll.3	0.38328943	0.33978277	0.2999618170384672
A		B5_trajectory_free_map_t									0.625967800617218					per_gene																											dscc1	0.047768272	0.010652218	0.0110116281862537
A		B5_trajectory_free_map_t									0.8137452006340027					per_gene																											dync1li1	0.0	0.05184044	0.0517215285148631
A		B5_trajectory_free_map_t									0.8452126383781433					per_gene																											dynll2b	0.0	0.03537753	0.0427495257939907
A		B5_trajectory_free_map_t									0.7251634001731873					per_gene																											ednraa	-0.030016243	-0.0061859665	-0.0165913041332822
A		B5_trajectory_free_map_t									0.9091298580169678					per_gene																											efna1a	0.14697899	0.2381189	0.2064006607868942
A		B5_trajectory_free_map_t									0.8753847479820251					per_gene																											efnb2a	0.20867108	0.24987884	0.2193899064986398
A		B5_trajectory_free_map_t									1.1099669933319092					per_gene																											efnb2b	0.38349023	0.45231295	0.4489546039235206
A		B5_trajectory_free_map_t									0.7773088812828064					per_gene																											egln1b	0.148195	0.12723789	0.1207530653575656
A		B5_trajectory_free_map_t									0.449672669172287					per_gene																											eif3ea	0.2900628	0.2447469	0.2647947043704213
A		B5_trajectory_free_map_t									0.7177230715751648					per_gene																											elavl3	0.057721935	0.04028921	0.0513210217493447
A		B5_trajectory_free_map_t									1.095428466796875					per_gene																											elf1	-0.060604703	-0.036993384	-0.0479980789852296
A		B5_trajectory_free_map_t									0.7980801463127136					per_gene																											elob	0.12365768	0.029569972	0.0233995603735401
A		B5_trajectory_free_map_t									0.7612155675888062					per_gene																											emid1	0.07495267	0.023482447	0.0265738327682276
A		B5_trajectory_free_map_t									0.6497042179107666					per_gene																											emx2	0.14373027	0.07334421	0.0768869609164788
A		B5_trajectory_free_map_t									0.7916582226753235					per_gene																											emx3	0.19200651	0.051823225	0.0454928624730619
A		B5_trajectory_free_map_t									0.8325985670089722					per_gene																											epcam	0.10380615	-0.034478877	-0.0341595262264426
A		B5_trajectory_free_map_t									0.9654774069786072					per_gene																											epha2a	0.39844188	0.4945557	0.4148978554097369
A		B5_trajectory_free_map_t									0.9733487367630004					per_gene																											ephb3a	0.4840726	0.484564	0.5057054776921993
A		B5_trajectory_free_map_t									1.111631989479065					per_gene																											eppk1	0.17943634	0.097384706	0.0858176177249504
A		B5_trajectory_free_map_t									0.4966140687465668					per_gene																											erf	0.122197285	0.0010702948	-0.0292452969255918
A		B5_trajectory_free_map_t									0.8225470781326294					per_gene																											esrra	0.13450561	0.07013824	0.0814755187635022
