specimen_id	tumor	source_platform	target_platform	gene	target_bin_count	measured_anchor_count	hidden_shared_gene_count	IDW_spatial_pearson	MAP_spatial_pearson	delta_spatial_pearson_MAP_minus_IDW	IDW_log1p_RMSE	MAP_log1p_RMSE	delta_RMSE_MAP_minus_IDW	MAP_residual_pearson	MAP_gt_IDW_spatial_pearson	MAP_lt_IDW_log1p_RMSE	positive_MAP_residual_pearson
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MPP7	582568	16	697	-0.0021648539130003	0.1561872464092944	0.15835210032229471	0.1941308866120733	0.1603912836439475	-0.03373960296812581	0.563758024287047	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MPPED2	582568	16	697	-0.0020845164200127	0.1076222046820253	0.109706721102038	0.1389381949086005	0.0983107809983989	-0.04062741391020158	0.7082807546927988	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MRC2	582568	16	697	0.0051901325448702	0.3231466175863954	0.3179564850415252	0.3097060316334553	0.2351505729553899	-0.07455545867806537	0.6759828115722502	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MSH2	582568	16	697	-0.0022929432230099	0.2469460182784783	0.24923896150148822	0.3019567970317807	0.2808727917242272	-0.0210840053075535	0.3944313459889262	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MSH6	582568	16	697	-0.0014478219802273	0.1490508956973284	0.1504987176775557	0.2359102014025227	0.2037449446002256	-0.03216525680229709	0.511145678962394	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MSI2	582568	16	697	0.0008972801342532	0.0681831431905967	0.0672858630563435	0.1908269820732792	0.1411412943342094	-0.049685687739069784	0.670488719409444	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MSLN	582568	16	697	-0.0021365958720869	0.1792264555535088	0.1813630514255957	0.2325962720262183	0.1431189768024087	-0.0894772952238096	0.8111363325083696	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MSN	582568	16	697	-0.0061656353066597	0.1538307394871713	0.159996374793831	0.5016838648648532	0.4658640824172385	-0.03581978244761469	0.4405688821023493	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MTA1	582568	16	697	-9.012377546346063e-05	0.167227482254521	0.16731760602998447	0.2870418916584113	0.2524089454244373	-0.034632946233974005	0.4904613355934892	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MTA2	582568	16	697	0.0024547509347875	0.0788565954681887	0.0764018445334012	0.1943199042325558	0.1582052176230858	-0.03611468660947001	0.5803533352681683	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MTPAP	582568	16	697	-0.0012374644310687	0.1413448755335764	0.1425823399646451	0.2127132874596829	0.1828882634045311	-0.029825024055151805	0.5161532461400739	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MUC16	582568	16	697	-0.0138850648848947	0.4418276775267059	0.4557127424116006	0.5449456628700248	0.3755237506738493	-0.16942191219617547	0.738801674684264	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MX1	582568	16	697	-0.009731555149994	0.2584508907222685	0.26818244587226253	0.6396312291312519	0.5726280636819949	-0.067003165449257	0.5160417514765039	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MXRA7	582568	16	697	0.0014012707378461	0.1491975364750559	0.1477962657372098	0.3930605522005947	0.3434683468635593	-0.0495922053370354	0.5195763970709737	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MYBBP1A	582568	16	697	-0.0015438765426364	0.1769658219610038	0.1785096985036402	0.2428161014371954	0.2059637160622958	-0.0368523853748996	0.536057837037678	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MYBL2	582568	16	697	0.0010107489996131	0.2368472261303505	0.2358364771307374	0.3196047408066886	0.2808401898265958	-0.03876455098009279	0.4878557888241293	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MYC	582568	16	697	0.0010750726895745	0.0010750726895745	0.0	0.2811141609875167	0.2811141609875167	0.0		False	False	False
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MYD88	582568	16	697	-0.0010159476235315	0.1229458269951344	0.1239617746186659	0.2588317404982613	0.22591751294738	-0.0329142275508813	0.5004797210584073	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MYEF2	582568	16	697	-0.0029531676980084	0.137503869797555	0.1404570374955634	0.1650698816629193	0.1262009496532829	-0.0388689320096364	0.6438497776086299	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MYH10	582568	16	697	-0.0016210452346302	0.1388242302477624	0.14044527548239258	0.2730290810432272	0.2295801734428534	-0.043448907600373815	0.5505846670149971	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MYH9	582568	16	697	-0.0031152359251963	0.2826263134713123	0.2857415493965086	0.8813323799492452	0.8666273105034584	-0.014705069445786756	0.3902110679616392	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MYLIP	582568	16	697	0.0011337055244874	0.0951295797907083	0.0939958742662209	0.1552861318961676	0.117719132863954	-0.03756699903221361	0.6507894287239661	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MYNN	582568	16	697	-0.0018329432694441	0.1060631927430759	0.10789613601251999	0.1664657625960247	0.1268456886817315	-0.0396200739142932	0.6461544794342595	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MYO1B	582568	16	697	0.0002876364794176	0.1655260853741442	0.1652384488947266	0.214468144111582	0.1715414708661299	-0.0429266732454521	0.6015972531337853	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MYO1C	582568	16	697	0.0020119544727808	0.0020119544727808	0.0	0.2844101692304709	0.2844101692304709	0.0		False	False	False
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	MYOF	582568	16	697	-0.0002209562316994	-0.0002209562316994	0.0	0.2915394931394517	0.2915394931394517	0.0		False	False	False
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NAP1L4	582568	16	697	0.0007921214995367	0.2020115462726894	0.20121942477315272	0.3529888574634174	0.3298644833491307	-0.023124374114286694	0.3965494298147823	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NAT10	582568	16	697	-0.0017994235542361	0.0650900351922596	0.0668894587464957	0.1344059880161533	0.0906469004742391	-0.04375908754191421	0.7414905979679436	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NBL1	582568	16	697	-0.0009035035340017	0.4273102189175485	0.4282137224515502	0.3879064428432634	0.3247570238369134	-0.06314941900635002	0.5786952631390363	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NCOR2	582568	16	697	0.0009516240833735	0.0009516240833735	0.0	0.378676458748842	0.378676458748842	0.0		False	False	False
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NCSTN	582568	16	697	-0.0019746903326364	0.1393056904279844	0.1412803807606208	0.2538614890105239	0.227709168067621	-0.0261523209429029	0.4592838608981605	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NDRG1	582568	16	697	-0.0101302957902606	0.1619687133914441	0.1720990091817047	0.6285557866194581	0.6092946323381856	-0.019261154281272508	0.3245523966275191	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NDUFA3	582568	16	697	0.0003448528992575	0.0725665034562531	0.0722216505569956	0.1793785531652164	0.1269957011780747	-0.05238285198714168	0.7080971532562296	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NDUFAB1	582568	16	697	-0.0007931175887076	0.0835293671626317	0.08432248475133931	0.2240850977957325	0.16670809487338	-0.05737700292235248	0.6661545762104244	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NECTIN2	582568	16	697	0.0004916422956886	0.1376305116864104	0.1371388693907218	0.2825103539635069	0.2336994634962975	-0.04881089046720938	0.5656080899660043	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NES	582568	16	697	-0.0029250659934612	0.15109411043352	0.1540191764269812	0.2480529562242631	0.2109463756091297	-0.03710658061513339	0.5306853228618975	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NFE2L1	582568	16	697	-0.0021777026723298	0.0949737715097289	0.0971514741820587	0.3127488489202775	0.2550956981329246	-0.05765315078735289	0.5797919036576333	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NFE2L2	582568	16	697	-0.0011640268726346	-0.0011640268726346	0.0	0.3680532418372635	0.3680532418372635	0.0		False	False	False
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NFKB2	582568	16	697	-0.0001478216301531	-0.0001478216301531	0.0	0.2550756945836628	0.2550756945836628	0.0		False	False	False
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NGDN	582568	16	697	0.0006575124125939	0.1072392157666153	0.1065817033540214	0.1975880973974648	0.1707034913322418	-0.026884606065223	0.5080595488898709	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NIPSNAP1	582568	16	697	0.0003738910123552	0.2524388397876094	0.2520649487752542	0.3382568379663295	0.3223257503205677	-0.015931087645761788	0.3405773206592825	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NME1	582568	16	697	0.0018287923799609	0.2083812634607552	0.2065524710807943	0.3401944375673932	0.3050651142867823	-0.035129323280610913	0.4640627417529716	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NOL4L	582568	16	697	0.0029147577715558	0.1526325400493428	0.14971778227778698	0.2279926624524567	0.2046985996689685	-0.023294062783488195	0.4521406033860523	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NONO	582568	16	697	0.00149403723421	0.3193795789033249	0.3178855416691149	0.6319942399461873	0.6237313179035731	-0.008262922042614251	0.2521630480229636	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NOTCH3	582568	16	697	-0.0018153272132204	0.1450339104393419	0.1468492376525623	0.244194705553073	0.1711818302208812	-0.07301287533219178	0.7155550865346058	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NPR1	582568	16	697	-0.0057119081153574	0.2751526341127245	0.2808645422280819	0.2340296178971646	0.201228648257268	-0.03280096963989659	0.5199580608809171	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NR2E3	582568	16	697	-0.003821085475213	0.3118062639476006	0.31562734942281356	0.3409756121377319	0.3160390412097304	-0.0249365709280015	0.3936494946386614	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NR3C1	582568	16	697	-0.0015634431345569	-0.0015634431345569	0.0	0.1793200814131906	0.1793200814131906	0.0		False	False	False
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NR4A1	582568	16	697	0.0140942906333264	0.1367095166717976	0.12261522603847119	0.5464041585692866	0.4789243260685519	-0.0674798325007347	0.5180164431053612	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NRSN2	582568	16	697	-0.002075864499126	0.1710158229099407	0.1730916874090667	0.2252217011925825	0.1773644319620802	-0.04785726923050229	0.6149743665147739	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NT5DC2	582568	16	697	-0.0025558734890798	0.1078633158788759	0.11041918936795571	0.2249902439486483	0.1936425423610975	-0.03134770158755079	0.5130252205573431	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NUAK2	582568	16	697	0.0046310719962135	0.1327370704870875	0.128105998490874	0.204408605061632	0.1739906382743096	-0.030417966787322392	0.5273797291327501	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NUCB2	582568	16	697	0.0036539197939648	0.0036539197939648	0.0	0.236836919091896	0.236836919091896	0.0		False	False	False
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NUDCD1	582568	16	697	0.0001726421173853	0.1614242751714744	0.1612516330540891	0.2333092543599547	0.1965680677717128	-0.03674118658824191	0.5421496354430685	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NUDCD2	582568	16	697	-0.0023074289411036	0.1086602502591455	0.1109676792002491	0.2216479279563286	0.1812904749875414	-0.040357452968787205	0.5754659170989257	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NUMA1	582568	16	697	-0.0029661958501024	0.1872894537608343	0.19025564961093672	0.3849844213310632	0.3661221853249249	-0.01886223600613829	0.361463820906267	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NUP107	582568	16	697	-6.239707142120911e-05	0.1061131918296813	0.10617558890110251	0.1867405321060082	0.1477879001233792	-0.038952631982628994	0.6099654074474621	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NUP153	582568	16	697	-0.0006093988575941	0.1638931480163634	0.1645025468739575	0.260171579090822	0.2067119241382127	-0.05345965495260929	0.6052825995641024	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NUP62	582568	16	697	-0.0003671590315002	0.1050814807246815	0.1054486397561817	0.2205841912616351	0.1792194174684728	-0.04136477379316228	0.5826834676644034	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NUP98	582568	16	697	0.0002789034008388	0.1341780399958067	0.1338991365949679	0.2693612532218639	0.2478535091812434	-0.021507744040620475	0.4145082535776054	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NUTF2	582568	16	697	-0.0024872354683408	0.1038425092051264	0.1063297446734672	0.2875384585888377	0.251852194747055	-0.035686263841782695	0.4960656648387793	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	NXN	582568	16	697	-0.0010040156858707	0.2236737496793608	0.22467776536523149	0.3138690557853784	0.2873556986701374	-0.026513357115241	0.4315877605685463	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	OAS1	582568	16	697	-0.0064624979220018	0.1797762065638145	0.18623870448581628	0.3539584666808614	0.2724829875500966	-0.0814754791307648	0.6368200496005476	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	OAS3	582568	16	697	-0.0013802477354867	0.2175421411581626	0.2189223888936493	0.4441759353780524	0.4020298605289034	-0.04214607484914901	0.4729291311149756	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	OCLN	582568	16	697	-0.003942703105199	0.1628160430085104	0.16675874611370942	0.1732827154889371	0.1413354966249341	-0.03194721886400298	0.5786368045103358	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	OGDH	582568	16	697	-0.0042533036115974	0.1776981517193897	0.1819514553309871	0.305925210180818	0.2754362320900119	-0.030488978090806085	0.4590419541664097	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	OGFR	582568	16	697	-0.0012371631004246	0.1200821809367512	0.1213193440371758	0.287162449333789	0.2514114258857505	-0.03575102344803849	0.4971828461920631	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	OGT	582568	16	697	-0.0002845332962622	0.2640362466072809	0.26432077990354313	0.3847360759580205	0.3587066994019578	-0.02602937655606269	0.4017985796646783	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	OPTN	582568	16	697	0.0016661859032434	0.0708676319484908	0.0692014460452474	0.2936569275384848	0.2327571904105709	-0.06089973712791391	0.6093077639318333	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	P4HA1	582568	16	697	-0.0027068877740415	0.0757413235859068	0.0784482113599483	0.2967109493858563	0.2557392130045898	-0.0409717363812665	0.5233217833013397	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	P4HB	582568	16	697	-0.0018786384850657	0.2440050297583225	0.2458836682433882	0.5374684951694658	0.5225995036369887	-0.014868991532477116	0.3409429639447261	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	P4HTM	582568	16	697	-0.0028950057134502	0.189859391392598	0.1927543971060482	0.2180040907074035	0.1932064161279401	-0.024797674579463413	0.4751482209305286	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PABPC1L	582568	16	697	0.0016632630443394	0.3524051474847283	0.3507418844403889	0.4348413067337441	0.3978991775601741	-0.03694212917356998	0.4411077397805052	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PAK1IP1	582568	16	697	-0.0006864402096983	0.2064188272527959	0.2071052674624942	0.2922202014395161	0.2551622695225594	-0.03705793191695672	0.5009402331565727	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PALLD	582568	16	697	-0.0019919696350227	0.4274685433409264	0.42946051297594906	0.4954664205348795	0.4437872681766891	-0.05167915235819037	0.4909330561907289	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PARD3	582568	16	697	-4.10842502473269e-05	0.1749997019578403	0.1750407862080876	0.2435781880773145	0.1973448984628015	-0.04623328961451298	0.5867083136819679	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PAWR	582568	16	697	0.0001603096077616	0.1225484714755822	0.1223881618678206	0.2565879204944369	0.2299032221112095	-0.0266846983832274	0.4590096151758388	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PAX8	582568	16	697	0.0023713267201937	0.2457172124592971	0.2433458857391034	0.2597759391482369	0.2140853708146018	-0.04569056833363508	0.5687394387838564	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PBX1	582568	16	697	-0.0007325221340627	0.0841742534669783	0.084906775601041	0.1733649258489281	0.13303700265509	-0.0403279231938381	0.6394774558798751	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PCBD1	582568	16	697	-0.0017561787169765	0.0864634863834978	0.0882196651004743	0.25102990215718	0.2179104853953574	-0.03311941676182262	0.5030368270403179	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PDCD10	582568	16	697	0.0009701322217666	0.0934451230552359	0.0924749908334693	0.1807830808245292	0.1436779392013016	-0.03710514162322762	0.6056669033285702	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PDCD4	582568	16	697	-1.5590586946391136e-05	-1.5590586946391136e-05	0.0	0.2867875761021783	0.2867875761021783	0.0		False	False	False
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PDCD6	582568	16	697	-0.0043537978024208	0.1935125495759799	0.1978663473784007	0.3026960117223861	0.2836233441592822	-0.019072667563103884	0.3822366486311669	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PDCD6IP	582568	16	697	-0.0011874025802578	-0.0011874025802578	0.0	0.2252210449010012	0.2252210449010012	0.0		False	False	False
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PDHA1	582568	16	697	-0.0071160364065174	0.300911059278208	0.3080270956847254	0.377971656652858	0.3093626193286717	-0.06860903732418627	0.5825978647618623	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PDHB	582568	16	697	-0.0004798699962905	0.1193150872946224	0.1197949572909129	0.2385108369013553	0.2118868122256759	-0.026624024675679397	0.4719726719603043	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PDIA3	582568	16	697	-0.0035168902323357	0.2835208467132563	0.287037736945592	0.515520759886542	0.4938241443323576	-0.021696615554184395	0.3854131401359714	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PDIA4	582568	16	697	-0.0021801417260341	0.382351585541943	0.3845317272679771	0.606940657664391	0.5948755687410938	-0.012065088923297163	0.2902278941856438	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PEA15	582568	16	697	0.0010770690882439	0.0464260186157344	0.0453489495274905	0.3601878818895273	0.3290724542596725	-0.031115427629854753	0.4429202697302491	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PEG10	582568	16	697	0.001014828448981	0.2511272393097938	0.2501124108608128	0.3426672122014875	0.3198073976942823	-0.0228598145072052	0.3792300595295441	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PFKP	582568	16	697	-0.0034406553541641	0.1640109580674981	0.1674516134216622	0.3248020625098243	0.3069019584913342	-0.01790010401849007	0.3640231268259336	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PIGF	582568	16	697	0.0011682365570691	0.1361382965680912	0.1349700600110221	0.1812586273876691	0.1501629376486849	-0.03109568973898419	0.561028536556112	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PITPNB	582568	16	697	0.0040596512730196	0.190773042739664	0.1867133914666444	0.3585004055835336	0.3386399780527019	-0.01986042753083167	0.3737654554437999	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PKM	582568	16	697	-0.0098238896552649	0.2724873406899277	0.28231123034519257	0.8827928145577065	0.8727141489416219	-0.010078665616084614	0.3278103538324943	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PLEKHB2	582568	16	697	-0.0013648717280374	0.0767787708943611	0.0781436426223985	0.2175412897149831	0.1805005404088598	-0.037040749306123305	0.5603624165497387	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PLSCR1	582568	16	697	-0.0072651838758323	0.2171940621890043	0.2244592460648366	0.4173723253043087	0.3589717888383715	-0.05840053646593718	0.5397321063905582	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PLTP	582568	16	697	0.002185269902849	0.1302833640098672	0.1280980941070182	0.2499538641436178	0.1653694152018543	-0.08458444894176351	0.7497254848346869	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PLXNB2	582568	16	697	-0.0018656611624202	0.3113409955524919	0.3132066567149121	0.5329574583842248	0.5160433911572703	-0.016914067226954543	0.3474426235148801	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PNPLA2	582568	16	697	0.0002358846757384	0.1415774636550524	0.141341578979314	0.2507045320029711	0.1999428716468657	-0.05076166035610541	0.6016753227919031	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	POLDIP2	582568	16	697	-0.0007305012261676	-0.0007305012261676	0.0	0.2173483185390843	0.2173483185390843	0.0		False	False	False
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	POLR2G	582568	16	697	-0.0020345380533819	0.2211548147374106	0.22318935279079252	0.3261418460424082	0.303788915858547	-0.022352930183861197	0.3953923533346768	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PON2	582568	16	697	-0.0038809151448546	0.1530067642512897	0.15688767939614431	0.2312989437721375	0.1746381638320146	-0.05666077994012289	0.6545112938255903	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	POR	582568	16	697	-0.0026542755979781	0.2294803169751804	0.2321345925731585	0.2908432107203321	0.2709900753467734	-0.019853135373558706	0.3934183644686879	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PPP1CA	582568	16	697	-0.0050228352460842	0.2531779557071777	0.2582007909532619	0.3889026406299545	0.3536438688853137	-0.035258771744640816	0.4518738245993318	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PPP1R15B	582568	16	697	0.000681720388315	0.000681720388315	0.0	0.266889157086933	0.266889157086933	0.0		False	False	False
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PPP1R1B	582568	16	697	-0.015564614978407	0.37712016047628	0.392684775454687	0.4168929999190253	0.3368025543621152	-0.08009044555691008	0.600007883221012	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PPP1R7	582568	16	697	-0.0005509440069222	-0.0005509440069222	0.0	0.1735606671364513	0.1735606671364513	0.0		False	False	False
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PPP1R9B	582568	16	697	-0.0010638421500144	-0.0010638421500144	0.0	0.2550190525536659	0.2550190525536659	0.0		False	False	False
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PPP4R1	582568	16	697	0.0002066622943782	0.0002066622943782	0.0	0.1983868944154756	0.1983868944154756	0.0		False	False	False
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PRAME	582568	16	697	-0.0017271750597843	0.3252821432662273	0.3270093183260116	0.3279621279442306	0.3043564135933976	-0.023605714350832974	0.402266798251066	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PRKACA	582568	16	697	-0.0027113995048438	-0.0027113995048438	0.0	0.3027968840019963	0.3027968840019963	0.0		False	False	False
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PRKAR1A	582568	16	697	-0.000178488535577	-0.000178488535577	0.0	0.3966151060216926	0.3966151060216926	0.0		False	False	False
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PRKCD	582568	16	697	0.0001542276843548	0.0950485539654113	0.0948943262810565	0.2186907373129354	0.1905044804173222	-0.028186256895613188	0.4969552934473794	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PRKCI	582568	16	697	-0.0031955815390346	0.3389462975911591	0.34214187913019367	0.4245230036912198	0.3846703301422164	-0.0398526735490034	0.4680775643725093	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PRKDC	582568	16	697	7.249170708757285e-06	0.2239910538127625	0.22398380464205372	0.321666766997718	0.287499660313998	-0.03416710668372003	0.4707043757502638	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PRKRA	582568	16	697	0.0021389098729758	0.059634078420182	0.0574951685472062	0.1812316387457544	0.1369328779222795	-0.04429876082347489	0.6530386330698645	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PRMT1	582568	16	697	0.0010643440284398	0.1696835092097615	0.1686191651813217	0.3438667111570078	0.3184663289659919	-0.02540038219101587	0.4121751607771428	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PRPF19	582568	16	697	-0.0005890009734204	0.1323023971141638	0.1328913980875842	0.2314229202797167	0.1821287954975474	-0.049294124782169296	0.6148811743178746	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PRPF3	582568	16	697	-0.0011219338934041	0.1460182562112653	0.1471401901046694	0.261359598811735	0.2332325386354401	-0.028127060176294877	0.4681556655933577	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PRPF31	582568	16	697	-0.0004633160063502	0.1567690788751085	0.15723239488145868	0.2890762344945694	0.260700762721574	-0.028375471772995375	0.4518397767998954	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PRPSAP1	582568	16	697	-0.0005310592174777	0.1160982491301156	0.1166293083475933	0.2315941905553111	0.2024817837097493	-0.029112406845561795	0.4934564611847489	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PRR14L	582568	16	697	-0.0013885607834443	0.0782152855051895	0.0796038462886338	0.1587161699676973	0.1166806962458195	-0.0420354737218778	0.6761111731537385	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PRXL2A	582568	16	697	0.0005701951162201	0.1484010569680387	0.1478308618518186	0.2193376503560858	0.1931729738590176	-0.02616467649706819	0.4821511844540848	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PSENEN	582568	16	697	-0.0013998019488925	0.0463056381339903	0.0477054400828828	0.1464677515016421	0.0757056377351283	-0.0707621137665138	0.8902019667798807	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PSMB5	582568	16	697	-0.0036978075872233	0.1741789391188442	0.17787674670606748	0.2897709588449199	0.2381977268963401	-0.05157323194857977	0.571859524091846	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	PSMC2	582568	16	697	-0.0033177041571922	0.1094846731419228	0.11280237729911499	0.2719909993625323	0.2415651661818309	-0.030425833180701384	0.4753710513005855	True	True	True
